tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,016,214461,2,,Tamara Zidansek,R,,SLO,19.1348391513,146,403,211333,,Q,Georgia Brescia,R,,ITA,21.0102669405,327,130,6-4 6-2,3,R32,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,017,206252,,,Barbora Krejcikova,R,,CZE,21.158110883,226,226,203578,1,,Fangzhou Liu,U,,CHN,21.1745379877,136,431,7-6(4) 6-1,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,018,213631,,,Marie Bouzkova,R,,CZE,18.5681040383,238,207,206075,5,,Hiroko Kuwata,U,,JPN,26.1574264203,188,289,6-1 7-6(7),3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,019,215290,,Q,Katarina Zavatska,R,,UKR,17.0239561944,628,35,212043,,Q,Freya Christie,U,,GBR,19.266255989,337,120,6-3 6-1,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,020,214149,8,,Viktoria Kuzmova,R,,SVK,18.7624914442,220,239,202430,,,Alize Lim,R,,FRA,26.5900068446,225,227,6-1 6-4,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,021,211880,,WC,Priscilla Hon,R,,AUS,18.765229295,569,44,211107,,Q,Katie Boulter,R,,GBR,20.5366187543,359,103,6-3 3-6 6-1,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,022,214954,,Q,Marketa Vondrousova,L,,CZE,17.6317590691,315,135,206242,4,,Beatriz Haddad Maia,L,,BRA,20.7091033539,184,296,6-2 6-1,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,023,204291,7,,Na Lae Han,L,,KOR,24.6078028747,202,265,201529,,,Kristie Ahn,U,,USA,24.6652977413,222,236,6-3 6-4,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,024,214461,2,,Tamara Zidansek,R,,SLO,19.1348391513,146,403,202495,,,Jennifer Elie,R,,USA,30.3956194387,224,231,4-6 6-1 6-1,3,R16,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,025,213631,,,Marie Bouzkova,R,,CZE,18.5681040383,238,207,206252,,,Barbora Krejcikova,R,,CZE,21.158110883,226,226,2-6 7-6(5) 6-4,3,QF,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,026,214149,8,,Viktoria Kuzmova,R,,SVK,18.7624914442,220,239,215290,,Q,Katarina Zavatska,R,,UKR,17.0239561944,628,35,6-2 4-6 6-4,3,QF,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,027,214954,,Q,Marketa Vondrousova,L,,CZE,17.6317590691,315,135,211880,,WC,Priscilla Hon,R,,AUS,18.765229295,569,44,6-0 6-2,3,QF,,
2017-W-WITF-AUS-01A-2017,Perth $25K,Hard,32,25,20170213,028,214461,2,,Tamara Zidansek,R,,SLO,19.1348391513,146,403,204291,7,,Na Lae Han,L,,KOR,24.6078028747,202,265,6-1 6-3,3,QF,,
